run_accession	Acidobacteriota	Actinomycetota	Aquificota	Armatimonadota	Artverviricota	Atribacterota	Bacillota	Bacteroidota	Balneolota	Bdellovibrionota	Caldisericota	Calditrichota	Campylobacterota	Candidatus	Chlamydiota	Chlorobiota	Chloroflexota	Chrysiogenota	Coprothermobacterota	Cossaviricota	Cressdnaviricota	Cyanobacteriota	Deferribacterota	Deinococcota	Dictyoglomota	Dividoviricota	Duplornaviricota	Elusimicrobiota	Euryarchaeota	Fibrobacterota	Fusobacteriota	Gemmatimonadota	Heterolobosea	Hofneiviricota	Ignavibacteriota	Kiritimatiellota	Kitrinoviricota	Lenarviricota	Lentisphaerota	Mycoplasmatota	Myxococcota	Nanoarchaeota	Negarnaviricota	Nitrososphaerota	Nitrospinota	Nitrospirota	Nucleocytoviricota	Peploviricota	Phixviricota	Pisuviricota	Planctomycetota	Preplasmiviricota	Pseudomonadota	Rhodothermota	Saleviricota	Spirochaetota	Streptophyta	Synergistota	Taleaviricota	Thermodesulfobacteriota	Thermomicrobiota	Thermoproteota	Thermotogota	Uroviricota	Verrucomicrobiota
SRR5930494	-1.8506076769391715	12.257573241256301	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	14.6914477302085	14.647977164409832	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	7.359832690037344	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	10.760933410026944	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	11.437271833856547	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	8.746052055844407	-1.8506076769391715	-1.8506076769391715	-1.8506076769391715	12.612006646643714	11.120935136309264
SRR5930495	-1.84026131637523	13.036506089734086	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	14.962949393848994	15.130119779125254	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	11.7889208682161	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	9.316003490268512	-1.84026131637523	-1.84026131637523	-1.84026131637523	-1.84026131637523	7.370179050601285	-1.84026131637523	7.370179050601285	-1.84026131637523	-1.84026131637523	-1.84026131637523	10.365816329142444	13.713959665474192
SRR5930497	-1.4907598010943737	12.490266042804741	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	15.776324377552843	15.335864181699021	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	7.7196805658821415	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	9.79903461248352	-1.4907598010943737	-1.4907598010943737	7.7196805658821415	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	-1.4907598010943737	8.412777750191795	7.7196805658821415
SRR5930498	-2.013189363033609	11.87928316199229	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	14.916280894274005	14.45907817182076	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	7.197251003942906	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	11.540957729496713	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	11.24020403116155	-2.013189363033609	-2.013189363033609	-2.013189363033609	-2.013189363033609	8.295796630388473	-2.013189363033609	10.752501927570762	-2.013189363033609	-2.013189363033609	-2.013189363033609	11.860591046450422	8.58347036974997
SRR5930499	-2.009638302847213	11.595152458368547	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	14.813533148943439	15.121511784728389	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	7.893899248438956	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	10.938374068361885	-2.009638302847213	8.587021429936366	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	11.700512850569728	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	-2.009638302847213	8.587021429936366	-2.009638302847213	-2.009638302847213	-2.009638302847213	7.893899248438956	13.39918098887329
SRR5930501	-2.014022640178423	10.933989731030675	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	14.720339200999563	14.504860596316185	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	7.196417726798092	8.805775644031863	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	10.45441811596569	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	11.43042568566933	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	-2.014022640178423	10.751668650425948	-2.014022640178423	-2.014022640178423	-2.014022640178423	9.14224216646532	12.831107692109802
SRR5930502	-1.136521498126255	11.73738308407885	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	15.985142929470172	16.357313025277723	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	12.902133411151908	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	-1.136521498126255	11.209317437595711	-1.136521498126255
SRR5930503	-1.9111026287144206	10.936826534563632	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	14.965459715762893	14.798661089194333	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	7.2993377382620945	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	10.733228173548156	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	11.127881313661538	-1.9111026287144206	-1.9111026287144206	7.2993377382620945	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	7.2993377382620945	-1.9111026287144206	-1.9111026287144206	-1.9111026287144206	10.518117568121962	10.132456969653617
SRR5930504	-1.499430976935182	12.616184914219897	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	15.566454111716354	15.552009199786752	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	8.404106574350987	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	9.502685530796835	-1.499430976935182	-1.499430976935182	7.711009390041333	-1.499430976935182	-1.499430976935182	-1.499430976935182	7.711009390041333	-1.499430976935182	-1.499430976935182	-1.499430976935182	-1.499430976935182	8.404106574350987
SRR5930505	-1.5066317881463434	11.966389869320867	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	15.620151480421828	15.524148139236539	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	7.703808578830172	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	9.649633018497399	-1.5066317881463434	-1.5066317881463434	7.703808578830172	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	8.396905763139825	-1.5066317881463434	-1.5066317881463434	-1.5066317881463434	9.313166496063943	-1.5066317881463434
SRR5930506	-1.5552839945504129	11.644042275840182	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	15.05323053163322	15.367052929216166	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	8.348253556735756	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	11.265976992769044	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	10.052960741091908	-1.5552839945504129	-1.5552839945504129	-1.5552839945504129	9.264514289659873	7.655156372426102
SRR5930507	-1.9952264530549915	12.290288359154822	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	14.963142486512824	14.945728028902366	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	7.908311098231177	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	11.204099817335603	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	10.510954488622366	-1.9952264530549915	-1.9952264530549915	7.215213913921524	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	7.215213913921524	-1.9952264530549915	-1.9952264530549915	-1.9952264530549915	12.902089614244003	10.582413197177582
SRR5930508	-1.508688412009585	13.122187401716662	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	15.387355067135916	15.291998956099732	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	13.262333975597436	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	-1.508688412009585	9.647576394634157	-1.508688412009585	-1.508688412009585	-1.508688412009585	13.090724146403998	7.70175195496693
SRR5930509	-1.9517116004956723	11.615338880220563	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	14.399873973007562	14.9643416403997	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	7.258728766480843	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	8.35727439292641	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	10.75513936324543	-1.9517116004956723	-1.9517116004956723	7.258728766480843	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	7.9518259507904965	-1.9517116004956723	-1.9517116004956723	-1.9517116004956723	12.14897865158168	12.63390764212753
SRR5930510	-1.7766757691009083	12.237686467280326	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	15.264487637740427	15.318993879770737	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	7.433764597875607	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	9.379589037542834	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	12.028785463110363	-1.7766757691009083	-1.7766757691009083	7.433764597875607	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	-1.7766757691009083	10.478191802492121	9.918579585961886
SRR5930511	-1.6794285688581105	13.631230979353358	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	15.434877474077858	14.235326280631192	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	7.531011798118405	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	10.526649076659563	-1.6794285688581105	-1.6794285688581105	7.531011798118405	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	7.531011798118405	-1.6794285688581105	-1.6794285688581105	-1.6794285688581105	7.531011798118405	10.095868852857715
SRR5930512	-1.4465562307258502	12.012280811870099	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	16.206038267558444	12.542908474697644	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	9.150103502057728	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	14.877740332183329	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	-1.4465562307258502	11.347305857480361	7.763884136250665
SRR5930513	-1.3829438306981228	11.834731544690696	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	14.997516161650761	16.31619027874873	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	9.436854453512163	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	9.77332097594562	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	-1.3829438306981228	10.024632229663663	7.827496536278392
SRR5930514	-1.9671382430826156	12.711262691969537	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	14.18921621623918	14.182456171834295	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	7.2433021238938995	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	12.103015308448736	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	11.587008849447706	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	7.2433021238938995	-1.9671382430826156	9.322656170495279	-1.9671382430826156	-1.9671382430826156	-1.9671382430826156	9.728117111980179	9.882266601340458
SRR5930515	-1.393142037151426	12.461590195504128	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	15.769813481649868	15.876790695317863	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	7.817298329825089	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	13.242148792834696	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	7.817298329825089	-1.393142037151426	-1.393142037151426	-1.393142037151426	-1.393142037151426	7.817298329825089
SRR5930516	-1.5230540198325428	14.893663717799866	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	15.203175491795346	15.372989459312958	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	11.814422350090656	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	13.039144959553242	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	7.687386347143972	-1.5230540198325428	-1.5230540198325428	-1.5230540198325428	10.32635082459053	-1.5230540198325428
